Product Title,Brand,Type,Variant Name,Color HEX,Color RGB,Season 1 Name,Season 1 Percent,S1 Closest Color,Season 2 Name,Season 2 Percent,S2 Closest Color,Product URL
Magic Potion,emina,face,Smitten,#a31926,"(163, 25, 38)",'autumn warm',72.574612270304,"(156.0, 35.0, '53')",'summer cool ',27.425387729696006,"(152.0, 42.0, '85')",https://www.eminacosmetics.com/magic-potion-
Magic Potion,emina,face,Sunglow,#cf2c2f,"(207, 44, 47)",'summer cool ',57.03300169042058,"(208.0, 49.0, '79')",'winter deep',42.96699830957942,"(198.0, 31.0, '87')",https://www.eminacosmetics.com/magic-potion-
Magic Potion,emina,face,Sassy,#8a1720,"(138, 23, 32)",'autumn warm',59.54933062905992,"(156.0, 35.0, '53')",'autumn warm',40.450669370940076,"(133.0, 67.0, '35')",https://www.eminacosmetics.com/magic-potion-
Creamytint,emina,face,Wild Berry,#d93661,"(217, 54, 97)",'summer cool ',60.27555444143815,"(208.0, 49.0, '79')",'winter deep',39.72444555856185,"(198.0, 31.0, '87')",https://www.eminacosmetics.com/creamytint
Creamytint,emina,face,Sunbeam,#dd4c38,"(221, 76, 56)",'autumn warm',50.45490743481801,"(241.0, 96.0, '32')",'summer cool ',49.54509256518199,"(208.0, 49.0, '79')",https://www.eminacosmetics.com/creamytint
Creamytint,emina,face,Peach Crush,#dd6859,"(221, 104, 89)",'autumn warm',84.86139633192711,"(218.0, 103.0, '85')",'spring warm',15.13860366807288,"(225.0, 128.0, '74')",https://www.eminacosmetics.com/creamytint
Creamytint,emina,face,Brick Town,#c34d41,"(195, 77, 65)",'summer cool ',50.2477441261288,"(208.0, 49.0, '79')",'autumn soft',49.752255873871185,"(167.0, 85.0, '47')",https://www.eminacosmetics.com/creamytint
Creamytint,emina,face,Cherry Soda,#c83732,"(200, 55, 50)",'summer cool ',59.00239243645902,"(208.0, 49.0, '79')",'winter deep',40.99760756354098,"(198.0, 31.0, '87')",https://www.eminacosmetics.com/creamytint
Mattecrush,emina,lip,01 Bunny Hop,#d85555,"(216, 85, 85)",'autumn warm',66.80955830894635,"(218.0, 103.0, '85')",'spring warm',33.190441691053664,"(251.0, 95.0, '87')",https://www.eminacosmetics.com/mattecrush-lip
Mattecrush,emina,lip,04 Salmon Fam,#ec3838,"(236, 56, 56)",'spring clear',57.41944344110932,"(255.0, 64.0, '74')",'summer cool ',42.58055655889068,"(208.0, 49.0, '79')",https://www.eminacosmetics.com/mattecrush-lip
Mattecrush,emina,lip,02 Mauve Squirrel,#dc5555,"(220, 85, 85)",'autumn warm',64.31031288970517,"(218.0, 103.0, '85')",'spring warm',35.689687110294834,"(251.0, 95.0, '87')",https://www.eminacosmetics.com/mattecrush-lip
Mattecrush,emina,lip,03 Red Panda,#d91b1b,"(217, 27, 27)",'autumn deep',51.83546397981187,"(227.0, 36.0, '0')",'autumn warm',48.16453602018813,"(199.0, 28.0, '0')",https://www.eminacosmetics.com/mattecrush-lip
Mattecrush,emina,lip,06 Racoon Paw,#b52121,"(181, 33, 33)",'autumn warm',54.17358859456212,"(156.0, 35.0, '53')",'autumn warm',45.826411405437895,"(199.0, 28.0, '0')",https://www.eminacosmetics.com/mattecrush-lip
Poppin Matte x Chatime,emina,lip,13 Brown Sugar Milk Tea,#e29158,"(226, 145, 88)",'spring warm',57.669069788706075,"(225.0, 128.0, '74')",'autumn warm',42.33093021129394,"(217.0, 159.0, '113')",https://www.eminacosmetics.com/poppin-matte-x-chatime
Poppin Matte x Chatime,emina,lip,12 Hazelnut Chocolate Milk Tea,#ec8760,"(236, 135, 96)",'spring warm',51.694745941279564,"(225.0, 128.0, '74')",'spring warm',48.30525405872045,"(255.0, 143.0, '114')",https://www.eminacosmetics.com/poppin-matte-x-chatime
Poppin Matte x Chatime,emina,lip,12 Chatime Milk Tea,#e9ac79,"(233, 172, 121)",'autumn warm',60.266647970980024,"(217.0, 159.0, '113')",'spring light',39.73335202901996,"(255.0, 176.0, '146')",https://www.eminacosmetics.com/poppin-matte-x-chatime
Poppin' Matte The 90's Edition,emina,lip,07 Rubic Cubic,#d66d41,"(214, 109, 65)",'autumn soft',53.51668021959808,"(231.0, 113.0, '59')",'autumn warm',46.48331978040192,"(218.0, 103.0, '85')",https://www.eminacosmetics.com/poppin-matte-the-90s-edition
Squeeze Me Up Lip Matte,emina,lip,04. Lil Dancing,#a5475e,"(165, 71, 94)",'summer cool ',50.0,"(152.0, 42.0, '85')",'winter deep',50.0,"(152.0, 42.0, '85')",https://www.eminacosmetics.com/squeeze-me-up-lip-matte--
Squeeze Me Up Lip Matte,emina,lip,01. Have a Picnic,#c3366f,"(195, 54, 111)",'winter deep',54.44118547160768,"(205.0, 52.0, '135')",'winter clear',45.55881452839233,"(194.0, 31.0, '90')",https://www.eminacosmetics.com/squeeze-me-up-lip-matte--
Squeeze Me Up Lip Matte,emina,lip,03. City Cycling,#8d3018,"(141, 48, 24)",'autumn warm',54.66717967460091,"(133.0, 67.0, '35')",'spring warm',45.332820325399084,"(144.0, 76.0, '25')",https://www.eminacosmetics.com/squeeze-me-up-lip-matte--
Poppin' Matte,emina,lip,Easy Peasy,#ab5b57,"(171, 91, 87)",'summer light',54.291121055835575,"(164.0, 104.0, '114')",'summer soft',45.70887894416443,"(177.0, 89.0, '123')",https://www.eminacosmetics.com/poppin-matte-
Poppin' Matte,emina,lip,Snatched,#c54444,"(197, 68, 68)",'summer cool ',62.18032234300872,"(208.0, 49.0, '79')",'autumn soft',37.81967765699128,"(167.0, 85.0, '47')",https://www.eminacosmetics.com/poppin-matte-
Poppin' Matte,emina,lip,Game on,#e5554f,"(229, 85, 79)",'autumn warm',53.71841491392239,"(218.0, 103.0, '85')",'spring warm',46.28158508607761,"(251.0, 95.0, '87')",https://www.eminacosmetics.com/poppin-matte-
Poppin' Matte,emina,lip,To Be Honest,#d66965,"(214, 105, 101)",'autumn warm',66.83624096946895,"(218.0, 103.0, '85')",'summer soft',33.16375903053107,"(197.0, 121.0, '125')",https://www.eminacosmetics.com/poppin-matte-
Poppin' Matte,emina,lip,Lowkey,#f27f7f,"(242, 127, 127)",'autumn soft',54.74865176263726,"(224.0, 134.0, '127')",'spring light',45.251348237362734,"(253.0, 107.0, '122')",https://www.eminacosmetics.com/poppin-matte-
Pop Rouge Pressed Eye Shadow,emina,eye,Posh,#e7c5d1,"(231, 197, 209)",'spring clear',52.1931515373109,"(255.0, 191.0, '218')",'autumn soft',47.80684846268909,"(222.0, 193.0, '182')",https://www.eminacosmetics.com/-pop-rouge-pressed-eye-shadow
Pop Rouge Pressed Eye Shadow,emina,eye,Nude,#8c5e5e,"(140, 94, 94)",'summer light',53.883803474520555,"(164.0, 104.0, '114')",'summer cool ',46.11619652547947,"(122.0, 66.0, '113')",https://www.eminacosmetics.com/-pop-rouge-pressed-eye-shadow
Pop Rouge Pressed Eye Shadow,emina,eye,Colorful,#608189,"(96, 129, 137)",'winter deep',53.168468052823435,"(95.0, 98.0, '107')",'summer soft',46.831531947176565,"(76.0, 173.0, '129')",https://www.eminacosmetics.com/-pop-rouge-pressed-eye-shadow
Pop Rouge Pressed Eye Shadow,emina,eye,Romantic,#67402e,"(103, 64, 46)",'autumn deep',64.00059014670177,"(89.0, 61.0, '56')",'autumn deep',35.999409853298246,"(95.0, 46.0, '22')",https://www.eminacosmetics.com/-pop-rouge-pressed-eye-shadow
