Product Title,Variant Name,Color HEX,Product URL
Super Stay Ink Crayon® Lipstick,Enjoy The View,#9c635c,https://www.maybelline.com/lip-makeup/lipstick/superstay-ink-crayon-lipstick-matte-longwear-lipstick-makeup?variant=Treat+Yourself
Super Stay Ink Crayon® Lipstick,Stay Exceptional,#925c69,https://www.maybelline.com/lip-makeup/lipstick/superstay-ink-crayon-lipstick-matte-longwear-lipstick-makeup?variant=Treat+Yourself
Super Stay Ink Crayon® Lipstick,Seek Adventure,#bb7987,https://www.maybelline.com/lip-makeup/lipstick/superstay-ink-crayon-lipstick-matte-longwear-lipstick-makeup?variant=Treat+Yourself
Super Stay Ink Crayon® Lipstick,Treat Yourself,#b5486f,https://www.maybelline.com/lip-makeup/lipstick/superstay-ink-crayon-lipstick-matte-longwear-lipstick-makeup?variant=Treat+Yourself
Super Stay Ink Crayon® Lipstick,Hustle In Heels,#af4142,https://www.maybelline.com/lip-makeup/lipstick/superstay-ink-crayon-lipstick-matte-longwear-lipstick-makeup?variant=Treat+Yourself
Super Stay Ink Crayon® Lipstick,Own Your Empire,#9d3242,https://www.maybelline.com/lip-makeup/lipstick/superstay-ink-crayon-lipstick-matte-longwear-lipstick-makeup?variant=Treat+Yourself
Super Stay Ink Crayon® Lipstick,Make It Happen,#732933,https://www.maybelline.com/lip-makeup/lipstick/superstay-ink-crayon-lipstick-matte-longwear-lipstick-makeup?variant=Treat+Yourself
Super Stay Ink Crayon® Lipstick,Accept A Dare,#813b57,https://www.maybelline.com/lip-makeup/lipstick/superstay-ink-crayon-lipstick-matte-longwear-lipstick-makeup?variant=Treat+Yourself
Super Stay Ink Crayon® Lipstick,Settle For More,#753c43,https://www.maybelline.com/lip-makeup/lipstick/superstay-ink-crayon-lipstick-matte-longwear-lipstick-makeup?variant=Treat+Yourself
Super Stay Ink Crayon® Lipstick,Speak Your Mind,#953f55,https://www.maybelline.com/lip-makeup/lipstick/superstay-ink-crayon-lipstick-matte-longwear-lipstick-makeup?variant=Treat+Yourself
Super Stay Ink Crayon® Lipstick,Run The World,#ab5168,https://www.maybelline.com/lip-makeup/lipstick/superstay-ink-crayon-lipstick-matte-longwear-lipstick-makeup?variant=Treat+Yourself
Super Stay Ink Crayon® Lipstick,Change Is Good,#bb5f6c,https://www.maybelline.com/lip-makeup/lipstick/superstay-ink-crayon-lipstick-matte-longwear-lipstick-makeup?variant=Treat+Yourself
Super Stay Ink Crayon® Lipstick,Keep It Fun,"#bb6d7d
",https://www.maybelline.com/lip-makeup/lipstick/superstay-ink-crayon-lipstick-matte-longwear-lipstick-makeup?variant=Treat+Yourself
Super Stay Ink Crayon® Lipstick,Rise To The Top,#ad371c,https://www.maybelline.com/lip-makeup/lipstick/superstay-ink-crayon-lipstick-matte-longwear-lipstick-makeup?variant=Treat+Yourself
Super Stay Ink Crayon® Lipstick,On The Grind,"#b46a68
",https://www.maybelline.com/lip-makeup/lipstick/superstay-ink-crayon-lipstick-matte-longwear-lipstick-makeup?variant=Treat+Yourself
Super Stay Ink Crayon® Lipstick,Reach High,#ba6155,https://www.maybelline.com/lip-makeup/lipstick/superstay-ink-crayon-lipstick-matte-longwear-lipstick-makeup?variant=Treat+Yourself
Super Stay Ink Crayon® Lipstick,"Be Bold, Be You",#a61744,https://www.maybelline.com/lip-makeup/lipstick/superstay-ink-crayon-lipstick-matte-longwear-lipstick-makeup?variant=Treat+Yourself
Super Stay Ink Crayon® Lipstick,Check Yourself,#9d132f,https://www.maybelline.com/lip-makeup/lipstick/superstay-ink-crayon-lipstick-matte-longwear-lipstick-makeup?variant=Treat+Yourself
Super Stay Ink Crayon® Lipstick,Pave The Road,#b03950,https://www.maybelline.com/lip-makeup/lipstick/superstay-ink-crayon-lipstick-matte-longwear-lipstick-makeup?variant=Treat+Yourself
Super Stay Ink Crayon® Lipstick,Make Moves,#bd3537,https://www.maybelline.com/lip-makeup/lipstick/superstay-ink-crayon-lipstick-matte-longwear-lipstick-makeup?variant=Treat+Yourself
Super Stay Ink Crayon® Lipstick,Work For It,#ba3744,https://www.maybelline.com/lip-makeup/lipstick/superstay-ink-crayon-lipstick-matte-longwear-lipstick-makeup?variant=Treat+Yourself
Super Stay Ink Crayon® Lipstick,Break The Ceiling,#cd5d6c,https://www.maybelline.com/lip-makeup/lipstick/superstay-ink-crayon-lipstick-matte-longwear-lipstick-makeup?variant=Treat+Yourself
Super Stay Ink Crayon® Lipstick,Chase Dreams,#b94965,https://www.maybelline.com/lip-makeup/lipstick/superstay-ink-crayon-lipstick-matte-longwear-lipstick-makeup?variant=Treat+Yourself
Super Stay Ink Crayon® Lipstick,Achieve It All,#bb6c69,https://www.maybelline.com/lip-makeup/lipstick/superstay-ink-crayon-lipstick-matte-longwear-lipstick-makeup?variant=Treat+Yourself
Super Stay Ink Crayon® Lipstick,Stop At Nothing,#bc5f50,https://www.maybelline.com/lip-makeup/lipstick/superstay-ink-crayon-lipstick-matte-longwear-lipstick-makeup?variant=Treat+Yourself
Super Stay Ink Crayon® Lipstick,Drive The Future,#692629,https://www.maybelline.com/lip-makeup/lipstick/superstay-ink-crayon-lipstick-matte-longwear-lipstick-makeup?variant=Treat+Yourself
Color Sensational®,Spice For Me,"#a2442a
",https://www.maybelline.com/lip-makeup/lipstick/color-sensational-made-for-all-lipstick?variant=Ruby+For+Me
Color Sensational®,Mauve For Me,"#a65252
",https://www.maybelline.com/lip-makeup/lipstick/color-sensational-made-for-all-lipstick?variant=Ruby+For+Me
Color Sensational®,Pink For Me,"#ac4d63
",https://www.maybelline.com/lip-makeup/lipstick/color-sensational-made-for-all-lipstick?variant=Ruby+For+Me
Color Sensational®,Fuchsia For Me,"#b6284e
",https://www.maybelline.com/lip-makeup/lipstick/color-sensational-made-for-all-lipstick?variant=Ruby+For+Me
Color Sensational®,Red For Me,"#af262d
",https://www.maybelline.com/lip-makeup/lipstick/color-sensational-made-for-all-lipstick?variant=Ruby+For+Me
Color Sensational®,Ruby For Me,"#91141c
",https://www.maybelline.com/lip-makeup/lipstick/color-sensational-made-for-all-lipstick?variant=Ruby+For+Me
Color Sensational®,Plum For Me,"#7d2033
",https://www.maybelline.com/lip-makeup/lipstick/color-sensational-made-for-all-lipstick?variant=Ruby+For+Me
Color Sensational®,Clear,"#eeeeee
",https://www.maybelline.com/lip-makeup/lip-liner/color-sensational-shaping-lip-liner?variant=Totally+Toffee
Color Sensational®,Beige Babe,"#734337
",https://www.maybelline.com/lip-makeup/lip-liner/color-sensational-shaping-lip-liner?variant=Totally+Toffee
Color Sensational®,Gone Griege,"#6e5052
",https://www.maybelline.com/lip-makeup/lip-liner/color-sensational-shaping-lip-liner?variant=Totally+Toffee
Color Sensational®,Nude Whisper,"#c89082
",https://www.maybelline.com/lip-makeup/lip-liner/color-sensational-shaping-lip-liner?variant=Totally+Toffee
Color Sensational®,Purely Nude,"#da9e92
",https://www.maybelline.com/lip-makeup/lip-liner/color-sensational-shaping-lip-liner?variant=Totally+Toffee
Color Sensational®,Totally Toffee,"#ad6d5c
",https://www.maybelline.com/lip-makeup/lip-liner/color-sensational-shaping-lip-liner?variant=Totally+Toffee
Color Sensational®,Raw Chocolate,"#413630
",https://www.maybelline.com/lip-makeup/lip-liner/color-sensational-shaping-lip-liner?variant=Totally+Toffee
Color Sensational®,Rich Chocolate,"#3e3133
",https://www.maybelline.com/lip-makeup/lip-liner/color-sensational-shaping-lip-liner?variant=Totally+Toffee
Color Sensational®,Magnetic Mauve,"#b46964
",https://www.maybelline.com/lip-makeup/lip-liner/color-sensational-shaping-lip-liner?variant=Totally+Toffee
Color Sensational®,Dusty Rose,"#b06872
",https://www.maybelline.com/lip-makeup/lip-liner/color-sensational-shaping-lip-liner?variant=Totally+Toffee
Color Sensational®,Almond Rose,"#774a4d
",https://www.maybelline.com/lip-makeup/lip-liner/color-sensational-shaping-lip-liner?variant=Totally+Toffee
Color Sensational®,Pink Wink,"#985872
",https://www.maybelline.com/lip-makeup/lip-liner/color-sensational-shaping-lip-liner?variant=Totally+Toffee
Color Sensational®,Palest Pink,"#db93b0
",https://www.maybelline.com/lip-makeup/lip-liner/color-sensational-shaping-lip-liner?variant=Totally+Toffee
Color Sensational®,Pink Coral,"#d8767c
",https://www.maybelline.com/lip-makeup/lip-liner/color-sensational-shaping-lip-liner?variant=Totally+Toffee
Color Sensational®,Very Cherry,"#b02624
",https://www.maybelline.com/lip-makeup/lip-liner/color-sensational-shaping-lip-liner?variant=Totally+Toffee
Color Sensational®,Brick Red,"#923637
",https://www.maybelline.com/lip-makeup/lip-liner/color-sensational-shaping-lip-liner?variant=Totally+Toffee
Color Sensational®,Divine Wine,"#674f45
",https://www.maybelline.com/lip-makeup/lip-liner/color-sensational-shaping-lip-liner?variant=Totally+Toffee
Color Sensational®,Wild Violets,#8c347f,https://www.maybelline.com/lip-makeup/lip-liner/color-sensational-shaping-lip-liner?variant=Totally+Toffee
Color Sensational®,Rich Wine,"#492a36
",https://www.maybelline.com/lip-makeup/lip-liner/color-sensational-shaping-lip-liner?variant=Totally+Toffee
Color Sensational®,Plum Passion,"#902472
",https://www.maybelline.com/lip-makeup/lip-liner/color-sensational-shaping-lip-liner?variant=Totally+Toffee
Baby Lips Dr Rescue,Coral Crave,#FF8C99,https://www.maybelline.com/lip-makeup/lip-balm/baby-lips-dr-rescue-medicated-lip-balm?variant=Coral+Crave
Baby Lips®,Quenched,#fff0f0,https://www.maybelline.com/lip-makeup/lip-balm/baby-lips-moisturizing-lip-balm?variant=Quenched
Baby Lips®,Cherry Me,#a12d53,https://www.maybelline.com/lip-makeup/lip-balm/baby-lips-moisturizing-lip-balm?variant=Quenched
Baby Lips®,Pink Punch,#de5da4,https://www.maybelline.com/lip-makeup/lip-balm/baby-lips-moisturizing-lip-balm?variant=Quenched
