Product Title,Variant Name,Color HEX,Product URL
Matte Lip Cream | Wardah Indonesia,Red-dicted	,#a92431,https://www.wardahbeauty.com/id/product/make-up/matte-lip-cream?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=1
Wardah Colorfit Matte Foundation | Wardah Indonesia,Light Ivory,#F0BF9B,https://www.wardahbeauty.com/id/product/make-up/wardah-colorfit-matte-foundation?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=4
Wardah Colorfit Matte Foundation | Wardah Indonesia,Pink Fair,#F3C4BF,https://www.wardahbeauty.com/id/product/make-up/wardah-colorfit-matte-foundation?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=4
Wardah Colorfit Matte Foundation | Wardah Indonesia,Neutral Sand,#D8A380,https://www.wardahbeauty.com/id/product/make-up/wardah-colorfit-matte-foundation?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=4
Wardah Colorfit Matte Foundation | Wardah Indonesia,Almond,#A6631B,https://www.wardahbeauty.com/id/product/make-up/wardah-colorfit-matte-foundation?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=4
Wardah Colorfit Matte Foundation | Wardah Indonesia,Olive Beige,#DFA880,https://www.wardahbeauty.com/id/product/make-up/wardah-colorfit-matte-foundation?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=4
Wardah Colorfit Matte Foundation | Wardah Indonesia,Golden Sand,#DD9767,https://www.wardahbeauty.com/id/product/make-up/wardah-colorfit-matte-foundation?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=4
Wardah Colorfit Matte Foundation | Wardah Indonesia,Warm Ivory,#ECBA93,https://www.wardahbeauty.com/id/product/make-up/wardah-colorfit-matte-foundation?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=4
Wardah Colorfit Matte Foundation | Wardah Indonesia,Neutral Beige,#D5A286,https://www.wardahbeauty.com/id/product/make-up/wardah-colorfit-matte-foundation?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=4
Wardah Colorfit Velvet Powder Foundation | Wardah Indonesia,Olive Beige,#DFA880,https://www.wardahbeauty.com/id/product/make-up/wardah-colorfit-velvet-powder-foundation?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=4
Wardah Colorfit Velvet Powder Foundation | Wardah Indonesia,Pink Fair,#F3C4BF,https://www.wardahbeauty.com/id/product/make-up/wardah-colorfit-velvet-powder-foundation?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=4
Wardah Colorfit Velvet Powder Foundation | Wardah Indonesia,Light Ivory,#F0BF9B,https://www.wardahbeauty.com/id/product/make-up/wardah-colorfit-velvet-powder-foundation?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=4
Wardah Colorfit Velvet Powder Foundation | Wardah Indonesia,Warm Ivory,#f6ddc2,https://www.wardahbeauty.com/id/product/make-up/wardah-colorfit-velvet-powder-foundation?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=4
Wardah Colorfit Velvet Powder Foundation | Wardah Indonesia,Neutral Beige,#D5A286,https://www.wardahbeauty.com/id/product/make-up/wardah-colorfit-velvet-powder-foundation?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=4
Wardah Colorfit Velvet Powder Foundation | Wardah Indonesia,Neutral Sand,#D8A380,https://www.wardahbeauty.com/id/product/make-up/wardah-colorfit-velvet-powder-foundation?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=4
Wardah Colorfit Velvet Powder Foundation | Wardah Indonesia,Golden Sand,#DD9767,https://www.wardahbeauty.com/id/product/make-up/wardah-colorfit-velvet-powder-foundation?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=4
Wardah Colorfit Velvet Powder Foundation | Wardah Indonesia,Almond,#A6631B,https://www.wardahbeauty.com/id/product/make-up/wardah-colorfit-velvet-powder-foundation?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=4
Wardah Colorfit Ultralight Matte Lipstick Korea Edition | Wardah Indonesia,Romantic Namsan,#d16974,https://www.wardahbeauty.com/id/product/make-up/wardah-colorfit-ultralight-matte-lipstick-korea-edition?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=4
Wardah Colorfit Ultralight Matte Lipstick Korea Edition | Wardah Indonesia,Stunning Seoul,#cb695c,https://www.wardahbeauty.com/id/product/make-up/wardah-colorfit-ultralight-matte-lipstick-korea-edition?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=4
Wardah Colorfit Ultralight Matte Lipstick Korea Edition | Wardah Indonesia,Sunkissed Jeju,#b05751,https://www.wardahbeauty.com/id/product/make-up/wardah-colorfit-ultralight-matte-lipstick-korea-edition?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=4
Wardah Colorfit Ultralight Matte Lipstick Korea Edition | Wardah Indonesia,Autumn Nami,#a62720,https://www.wardahbeauty.com/id/product/make-up/wardah-colorfit-ultralight-matte-lipstick-korea-edition?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=4
Wardah Colorfit Ultralight Matte Lipstick Korea Edition | Wardah Indonesia,Upbeat Hongdae,#ad2028,https://www.wardahbeauty.com/id/product/make-up/wardah-colorfit-ultralight-matte-lipstick-korea-edition?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=4
Lightening Liquid Concealer | Wardah Indonesia,01 Pink Fair (11C),#f3dad0,https://www.wardahbeauty.com/id/product/make-up/wardah-lightening-liquid-concealer?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=4
Lightening Liquid Concealer | Wardah Indonesia,02 Neutral Beige (32N),#eac5a2,https://www.wardahbeauty.com/id/product/make-up/wardah-lightening-liquid-concealer?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=4
Lightening Liquid Concealer | Wardah Indonesia,03 Golden Sand (43W),#f3b98c,https://www.wardahbeauty.com/id/product/make-up/wardah-lightening-liquid-concealer?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=4
Wardah Lightening Liquid Foundation | Wardah Indonesia,01 Neutral Fair (12N),#e6dfd9,https://www.wardahbeauty.com/id/product/make-up/wardah-lightening-liquid-foundation?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=4
Wardah Lightening Liquid Foundation | Wardah Indonesia,02 Neutral Beige (32N),#f7e5cc,https://www.wardahbeauty.com/id/product/make-up/wardah-lightening-liquid-foundation?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=4
Wardah Lightening Liquid Foundation | Wardah Indonesia,03 Warm Beige (32W),#eed2ad,https://www.wardahbeauty.com/id/product/make-up/wardah-lightening-liquid-foundation?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=4
Wardah Lightening Liquid Foundation | Wardah Indonesia,04 Caramel (53W),#e89d69,https://www.wardahbeauty.com/id/product/make-up/wardah-lightening-liquid-foundation?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=4
Wardah Lightening Liquid Foundation | Wardah Indonesia,05 Warm Ivory (23W) ,#d9b28b,https://www.wardahbeauty.com/id/product/make-up/wardah-lightening-liquid-foundation?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=4
Wardah Lightening Liquid Foundation | Wardah Indonesia,06 Neutral Sand (42N),#c39b79,https://www.wardahbeauty.com/id/product/make-up/wardah-lightening-liquid-foundation?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=4
Wardah Lightening Powder Foundation Extra Cover | Wardah Indonesia,	Light Beige,#f8ddc0,https://www.wardahbeauty.com/id/product/make-up/wardah-lightening-powder-foundation-extra-cover?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=5
Wardah Lightening Powder Foundation Extra Cover | Wardah Indonesia,Golden Beige,#fcd7c8,https://www.wardahbeauty.com/id/product/make-up/wardah-lightening-powder-foundation-extra-cover?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=5
Wardah Lightening Powder Foundation Extra Cover | Wardah Indonesia,Sheer Pink,#f8e3e4,https://www.wardahbeauty.com/id/product/make-up/wardah-lightening-powder-foundation-extra-cover?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=5
Wardah Lightening Powder Foundation Extra Cover | Wardah Indonesia,Natural,#f3d4c1,https://www.wardahbeauty.com/id/product/make-up/wardah-lightening-powder-foundation-extra-cover?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=5
Colorfit Ultralight Matte Lipstick | Wardah Indonesia,Parfait Pink,#c27075,https://www.wardahbeauty.com/id/product/make-up/colorfit-ultralight-matte-lipstick?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=5
Colorfit Ultralight Matte Lipstick | Wardah Indonesia,Summer Peach,#ce5b4e,https://www.wardahbeauty.com/id/product/make-up/colorfit-ultralight-matte-lipstick?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=5
Colorfit Ultralight Matte Lipstick | Wardah Indonesia,Caramel Nude,#d57a5f,https://www.wardahbeauty.com/id/product/make-up/colorfit-ultralight-matte-lipstick?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=5
Colorfit Ultralight Matte Lipstick | Wardah Indonesia,Mocca Brown,#a15953,https://www.wardahbeauty.com/id/product/make-up/colorfit-ultralight-matte-lipstick?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=5
Colorfit Ultralight Matte Lipstick | Wardah Indonesia,Blossom Pink,#8b3735,https://www.wardahbeauty.com/id/product/make-up/colorfit-ultralight-matte-lipstick?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=5
Colorfit Ultralight Matte Lipstick | Wardah Indonesia,Punch Fuchsia,#b04d73,https://www.wardahbeauty.com/id/product/make-up/colorfit-ultralight-matte-lipstick?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=5
Colorfit Ultralight Matte Lipstick | Wardah Indonesia,Crimson Red,#752620,https://www.wardahbeauty.com/id/product/make-up/colorfit-ultralight-matte-lipstick?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=5
Colorfit Ultralight Matte Lipstick | Wardah Indonesia,Woodsy Brown,#713935,https://www.wardahbeauty.com/id/product/make-up/colorfit-ultralight-matte-lipstick?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=5
Exclusive Flawless Cover Cushion | Wardah Indonesia,Light Beige,#fed1aa,https://www.wardahbeauty.com/id/product/make-up/wardah-exclusive-flawless-cover-cushion?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=6
Exclusive Flawless Cover Cushion | Wardah Indonesia,Honey Beige,#ffd5bb,https://www.wardahbeauty.com/id/product/make-up/wardah-exclusive-flawless-cover-cushion?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=6
Exclusive Flawless Cover Cushion | Wardah Indonesia,Sandy Beige,#fec6a8,https://www.wardahbeauty.com/id/product/make-up/wardah-exclusive-flawless-cover-cushion?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=6
Exclusive Flawless Cover Cushion | Wardah Indonesia,Natural,#e4ab94,https://www.wardahbeauty.com/id/product/make-up/wardah-exclusive-flawless-cover-cushion?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=6
Luminous  Creamy Foundation | Wardah Indonesia,Sheer Pink,#d0af9e,https://www.wardahbeauty.com/id/product/make-up/luminous-creamy-foundation?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=7
Luminous  Creamy Foundation | Wardah Indonesia,Light Beige,#dabb9d,https://www.wardahbeauty.com/id/product/make-up/luminous-creamy-foundation?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=7
Luminous  Creamy Foundation | Wardah Indonesia,Beige,#bc9480,https://www.wardahbeauty.com/id/product/make-up/luminous-creamy-foundation?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=7
Luminous  Creamy Foundation | Wardah Indonesia,Natural,#b89789,https://www.wardahbeauty.com/id/product/make-up/luminous-creamy-foundation?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=7
BB Cake Powder Wardah | Wardah Indonesia,Light,#f9e4d3,https://www.wardahbeauty.com/id/product/make-up/lightening-bb-cake-powder?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=7
BB Cake Powder Wardah | Wardah Indonesia,Sheer Pink,#f7d9c9,https://www.wardahbeauty.com/id/product/make-up/lightening-bb-cake-powder?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=7
BB Cake Powder Wardah | Wardah Indonesia,Natural,#fad4bc,https://www.wardahbeauty.com/id/product/make-up/lightening-bb-cake-powder?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=7
Luminous Compact Powder | Wardah Indonesia,Light Beige,#f8d8c2,https://www.wardahbeauty.com/id/product/make-up/luminous-compact-powder?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=7
Luminous Compact Powder | Wardah Indonesia,Beige,#e2ba9e,https://www.wardahbeauty.com/id/product/make-up/luminous-compact-powder?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=7
Luminous Compact Powder | Wardah Indonesia,Ivory,#f0d2af,https://www.wardahbeauty.com/id/product/make-up/luminous-compact-powder?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=7
Luminous Compact Powder | Wardah Indonesia,Natural,#e9be95,https://www.wardahbeauty.com/id/product/make-up/luminous-compact-powder?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=7
Wardah Luminous Face Powder | Wardah Indonesia,Light Beige,#d4bfb0,https://www.wardahbeauty.com/id/product/make-up/luminous-face-powder?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=7
Wardah Luminous Face Powder | Wardah Indonesia,Beige,#d4b3a0,https://www.wardahbeauty.com/id/product/make-up/luminous-face-powder?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=7
Wardah Luminous Face Powder | Wardah Indonesia,Ivory,#d8bfa3,https://www.wardahbeauty.com/id/product/make-up/luminous-face-powder?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=7
Wardah Luminous Face Powder | Wardah Indonesia,Natural,#bb8d71,https://www.wardahbeauty.com/id/product/make-up/luminous-face-powder?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=7
Luminous Liquid Foundation | Wardah Indonesia,Natural White,#ecd2be,https://www.wardahbeauty.com/id/product/make-up/luminous-liquid-foundation?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=8
Luminous Liquid Foundation | Wardah Indonesia,Beige,#edcea5,https://www.wardahbeauty.com/id/product/make-up/luminous-liquid-foundation?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=8
Luminous Liquid Foundation | Wardah Indonesia,Light Beige,#f0cea6,https://www.wardahbeauty.com/id/product/make-up/luminous-liquid-foundation?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=8
Luminous Liquid Foundation | Wardah Indonesia,Natural,#cba76a,https://www.wardahbeauty.com/id/product/make-up/luminous-liquid-foundation?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=8
Luminous  Creamy Foundation Extra Cover | Wardah Indonesia,Sheer Pink,#d2b1a1,https://www.wardahbeauty.com/id/product/make-up/luminous-creamy-foundation-extra-cover?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=8
Luminous  Creamy Foundation Extra Cover | Wardah Indonesia,Light Beige,#d4b08c,https://www.wardahbeauty.com/id/product/make-up/luminous-creamy-foundation-extra-cover?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=8
Luminous  Creamy Foundation Extra Cover | Wardah Indonesia,Beige,#be9985,https://www.wardahbeauty.com/id/product/make-up/luminous-creamy-foundation-extra-cover?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=8
Luminous  Creamy Foundation Extra Cover | Wardah Indonesia,Natural,#b79384,https://www.wardahbeauty.com/id/product/make-up/luminous-creamy-foundation-extra-cover?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=8
BB Cream Every Day | Wardah Indonesia,Light ,#dbc6a1,https://www.wardahbeauty.com/id/product/make-up/bb-cream-every-day?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=8
BB Cream Every Day | Wardah Indonesia,Natural,#ad8266,https://www.wardahbeauty.com/id/product/make-up/bb-cream-every-day?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=8
Exclusive Creamy Foundation | Wardah Indonesia,Light Beige,#e9b396,https://www.wardahbeauty.com/id/product/make-up/exclusive-creamy-foundation?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=8
Exclusive Creamy Foundation | Wardah Indonesia,Sheer Pink,#eeab8d,https://www.wardahbeauty.com/id/product/make-up/exclusive-creamy-foundation?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=8
Exclusive Creamy Foundation | Wardah Indonesia,Sandy Beige,#dea98a,https://www.wardahbeauty.com/id/product/make-up/exclusive-creamy-foundation?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=8
Exclusive Creamy Foundation | Wardah Indonesia,Natural,#d5a28a,https://www.wardahbeauty.com/id/product/make-up/exclusive-creamy-foundation?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=8
Exclusive Creamy Foundation | Wardah Indonesia,Coffee Beige,#b2846c,https://www.wardahbeauty.com/id/product/make-up/exclusive-creamy-foundation?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=8
Exclusive Liquid Foundation | Wardah Indonesia,Light Beige,#e8caaf,https://www.wardahbeauty.com/id/product/make-up/exclusive-liquid-foundation?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=8
Exclusive Liquid Foundation | Wardah Indonesia,Sheer Pink,#e9b9a7,https://www.wardahbeauty.com/id/product/make-up/exclusive-liquid-foundation?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=8
Exclusive Liquid Foundation | Wardah Indonesia,Sandy Beige,#ecc5a6,https://www.wardahbeauty.com/id/product/make-up/exclusive-liquid-foundation?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=8
Exclusive Liquid Foundation | Wardah Indonesia,Natural,#dfbb99,https://www.wardahbeauty.com/id/product/make-up/exclusive-liquid-foundation?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=8
Exclusive Liquid Foundation | Wardah Indonesia,Coffee Beige,#d5aa82,https://www.wardahbeauty.com/id/product/make-up/exclusive-liquid-foundation?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=8
Exclusive Two Way Cake | Wardah Indonesia,Light Beige,#e8caaf,https://www.wardahbeauty.com/id/product/make-up/exclusive-two-way-cake?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=8
Exclusive Two Way Cake | Wardah Indonesia,Sheer Pink,#e9b9a7,https://www.wardahbeauty.com/id/product/make-up/exclusive-two-way-cake?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=8
Exclusive Two Way Cake | Wardah Indonesia,Sandy Beige,#ecc5a6,https://www.wardahbeauty.com/id/product/make-up/exclusive-two-way-cake?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=8
Exclusive Two Way Cake | Wardah Indonesia,Natural,#dfbb99,https://www.wardahbeauty.com/id/product/make-up/exclusive-two-way-cake?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=8
Exclusive Two Way Cake | Wardah Indonesia,Coffee Beige,#d5aa82,https://www.wardahbeauty.com/id/product/make-up/exclusive-two-way-cake?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=8
Wardah Lightening BB Cream | Wardah Indonesia,Light,#f7ebcb,https://www.wardahbeauty.com/id/product/make-up/wardah-lightening-bb-cream?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=8
Wardah Lightening BB Cream | Wardah Indonesia,Natural,#ecca95,https://www.wardahbeauty.com/id/product/make-up/wardah-lightening-bb-cream?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=8
Wardah Everyday Cheek & Liptint | Wardah Indonesia,Red Set Glow,#a73e5c,https://www.wardahbeauty.com/id/product/make-up/wardah-everyday-cheek-liptint?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=9
Wardah Everyday Cheek & Liptint | Wardah Indonesia,Pink On Point,#d9799f,https://www.wardahbeauty.com/id/product/make-up/wardah-everyday-cheek-liptint?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=9
Wardah Everyday Cheek & Liptint | Wardah Indonesia,My Baerry,#da66a5,https://www.wardahbeauty.com/id/product/make-up/wardah-everyday-cheek-liptint?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=9
Wardah Long Lasting Lipstick | Wardah Indonesia,Fabulous Peach,#b45148,https://www.wardahbeauty.com/id/product/make-up/wardah-long-lasting-lipstick?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=9
Wardah Long Lasting Lipstick | Wardah Indonesia,Pink Sorbet,#d87e72,https://www.wardahbeauty.com/id/product/make-up/wardah-long-lasting-lipstick?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=9
Wardah Long Lasting Lipstick | Wardah Indonesia,Simply Brown,#ac4b56,https://www.wardahbeauty.com/id/product/make-up/wardah-long-lasting-lipstick?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=9
Wardah Long Lasting Lipstick | Wardah Indonesia,Antique Pink,#ae4768,https://www.wardahbeauty.com/id/product/make-up/wardah-long-lasting-lipstick?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=9
Wardah Long Lasting Lipstick | Wardah Indonesia,Fuschia Fever,#c42b60,https://www.wardahbeauty.com/id/product/make-up/wardah-long-lasting-lipstick?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=9
Wardah Long Lasting Lipstick | Wardah Indonesia,Delicate Pink,#bc4158,https://www.wardahbeauty.com/id/product/make-up/wardah-long-lasting-lipstick?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=9
Wardah Long Lasting Lipstick | Wardah Indonesia,Rapsberry Hip,#c42b60,https://www.wardahbeauty.com/id/product/make-up/wardah-long-lasting-lipstick?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=9
Wardah Long Lasting Lipstick | Wardah Indonesia,Red Velvet,#a61a39,https://www.wardahbeauty.com/id/product/make-up/wardah-long-lasting-lipstick?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=9
Wardah Long Lasting Lipstick | Wardah Indonesia,Vibrant Red,#a02e33,https://www.wardahbeauty.com/id/product/make-up/wardah-long-lasting-lipstick?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=9
Wardah Long Lasting Lipstick | Wardah Indonesia,Stylish Mocca,#7d2d28,https://www.wardahbeauty.com/id/product/make-up/wardah-long-lasting-lipstick?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=9
Wardah Long Lasting Lipstick | Wardah Indonesia,Cherrie Glam,#6d1821,https://www.wardahbeauty.com/id/product/make-up/wardah-long-lasting-lipstick?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=9
Wardah Long Lasting Lipstick | Wardah Indonesia,Lustrous Red,#951b3d,https://www.wardahbeauty.com/id/product/make-up/wardah-long-lasting-lipstick?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=9
Wardah Long Lasting Lipstick | Wardah Indonesia,Classic Brown,#ac5a51,https://www.wardahbeauty.com/id/product/make-up/wardah-long-lasting-lipstick?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=9
Wardah Long Lasting Lipstick | Wardah Indonesia,Violet Pink,#af1f4f,https://www.wardahbeauty.com/id/product/make-up/wardah-long-lasting-lipstick?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=9
Wardah Long Lasting Lipstick | Wardah Indonesia,Rouge Red,#8d1335,https://www.wardahbeauty.com/id/product/make-up/wardah-long-lasting-lipstick?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=9
Wardah Long Lasting Lipstick | Wardah Indonesia,Smooth Latte,#832d2f,https://www.wardahbeauty.com/id/product/make-up/wardah-long-lasting-lipstick?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=9
Wardah Long Lasting Lipstick | Wardah Indonesia,Passionate Red,#b80a29,https://www.wardahbeauty.com/id/product/make-up/wardah-long-lasting-lipstick?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=9
Wardah Long Lasting Lipstick | Wardah Indonesia,Sunset Orange,#9e2727,https://www.wardahbeauty.com/id/product/make-up/wardah-long-lasting-lipstick?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=9
Wardah Long Lasting Lipstick | Wardah Indonesia,Sunrise Nude,#a6453a,https://www.wardahbeauty.com/id/product/make-up/wardah-long-lasting-lipstick?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=9
Wardah Exclusive Blush On | Wardah Indonesia,Rosy Pink,#d69495,https://www.wardahbeauty.com/id/product/make-up/exclusive-blush-on?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=9
Wardah Exclusive Blush On | Wardah Indonesia,Coral Peach,#e59b90,https://www.wardahbeauty.com/id/product/make-up/exclusive-blush-on?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=9
Wardah Exclusive Matte Lipstik | Wardah Indonesia,Pink,#f67599,https://www.wardahbeauty.com/id/product/make-up/exclusive-matte-lipstick?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=9
Wardah Exclusive Matte Lipstik | Wardah Indonesia,Magenta,#e24585,https://www.wardahbeauty.com/id/product/make-up/exclusive-matte-lipstick?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=9
Wardah Exclusive Matte Lipstik | Wardah Indonesia,Red,#af272f,https://www.wardahbeauty.com/id/product/make-up/exclusive-matte-lipstick?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=9
Wardah Exclusive Matte Lipstik | Wardah Indonesia,Orange,#c63527,https://www.wardahbeauty.com/id/product/make-up/exclusive-matte-lipstick?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=9
Wardah Exclusive Matte Lipstik | Wardah Indonesia,Peach,#ff808b,https://www.wardahbeauty.com/id/product/make-up/exclusive-matte-lipstick?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=9
Wardah Exclusive Matte Lipstik | Wardah Indonesia,Dark Red,#a4343a,https://www.wardahbeauty.com/id/product/make-up/exclusive-matte-lipstick?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=9
Wardah Exclusive Matte Lipstik | Wardah Indonesia,True Red,#ba0c2f,https://www.wardahbeauty.com/id/product/make-up/exclusive-matte-lipstick?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=9
Wardah Exclusive Matte Lipstik | Wardah Indonesia,Maroon,#a6192e,https://www.wardahbeauty.com/id/product/make-up/exclusive-matte-lipstick?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=9
Wardah Exclusive Matte Lipstik | Wardah Indonesia,Cocoa Look,#9f5c5c,https://www.wardahbeauty.com/id/product/make-up/exclusive-matte-lipstick?ref=https://www.wardahbeauty.com/id/product/list/make-up/sort/all?page=9
